0.0	2505.0	1.79	2.82
0.0	2506.0	19.97	20.84
0.0	2507.0	22.65	23.51
0.0	2508.0	21.80	22.31
0.0	2509.0	-11.48	-10.51
0.0	2510.0	22.69	23.39
0.0	2511.0	25.13	25.86
0.0	2512.0	-3.50	-2.61
0.0	2513.0	-42.37	-41.57
0.0	2514.0	18.44	19.58
0.0	2515.0	22.11	22.70
0.0	2516.0	32.68	33.84
0.0	2517.0	12.05	13.00
0.0	2518.0	-6.40	-5.51
0.0	2519.0	23.09	23.73
0.0	2520.0	12.37	13.52
0.0	2521.0	-20.36	-19.54
0.0	2522.0	-20.06	-19.29
0.0	2523.0	7.55	8.82
0.0	2524.0	12.54	13.19
0.0	2525.0	12.99	13.80
0.0	2526.0	2.90	4.25
0.0	2527.0	-22.00	-21.10
0.0	2528.0	8.15	9.43
0.0	2529.0	32.38	33.97
0.0	2530.0	-4.85	-4.12
0.0	2531.0	17.13	18.28
0.0	2532.0	19.99	20.77
0.0	2533.0	-18.47	-17.62
0.0	2534.0	1.55	2.50
0.0	2535.0	24.65	25.28
0.0	2536.0	27.85	28.59
0.0	2537.0	0.32	1.26
0.0	2538.0	22.71	23.58
0.0	2539.0	21.98	22.81
0.0	2540.0	22.21	22.89
0.0	2541.0	15.51	16.27
0.0	2542.0	22.44	23.31
0.0	2543.0	25.54	26.41
0.0	2544.0	23.54	24.18
1.0	2505.0	1.76	2.79
1.0	2506.0	19.97	20.84
1.0	2507.0	22.60	23.45
1.0	2508.0	21.75	22.26
1.0	2509.0	-11.40	-10.44
1.0	2510.0	22.63	23.33
1.0	2511.0	25.07	25.80
1.0	2512.0	-3.46	-2.57
1.0	2513.0	-42.33	-41.54
1.0	2514.0	18.45	19.58
1.0	2515.0	22.07	22.65
1.0	2516.0	32.62	33.79
1.0	2517.0	11.96	12.92
1.0	2518.0	-6.44	-5.55
1.0	2519.0	23.05	23.69
1.0	2520.0	12.18	13.31
1.0	2521.0	-20.36	-19.54
1.0	2522.0	-20.06	-19.29
1.0	2523.0	7.53	8.80
1.0	2524.0	12.54	13.19
1.0	2525.0	12.99	13.80
1.0	2526.0	2.90	4.25
1.0	2527.0	-21.98	-21.08
1.0	2528.0	8.15	9.40
1.0	2529.0	32.49	34.03
1.0	2530.0	-4.90	-4.17
1.0	2531.0	17.19	18.35
1.0	2532.0	19.99	20.77
1.0	2533.0	-18.38	-17.54
1.0	2534.0	1.51	2.47
1.0	2535.0	24.61	25.24
1.0	2536.0	27.81	28.55
1.0	2537.0	0.32	1.26
1.0	2538.0	22.66	23.51
1.0	2539.0	21.93	22.76
1.0	2540.0	22.16	22.85
1.0	2541.0	15.51	16.27
1.0	2542.0	22.39	23.26
1.0	2543.0	25.48	26.34
1.0	2544.0	23.50	24.14
2.0	2505.0	1.73	2.76
2.0	2506.0	19.97	20.84
2.0	2507.0	22.54	23.38
2.0	2508.0	21.69	22.20
2.0	2509.0	-11.33	-10.36
2.0	2510.0	22.57	23.28
2.0	2511.0	25.00	25.74
2.0	2512.0	-3.41	-2.53
2.0	2513.0	-42.30	-41.50
2.0	2514.0	18.45	19.58
2.0	2515.0	22.03	22.61
2.0	2516.0	32.56	33.74
2.0	2517.0	11.87	12.84
2.0	2518.0	-6.48	-5.59
2.0	2519.0	23.01	23.64
2.0	2520.0	11.98	13.11
2.0	2521.0	-20.37	-19.54
2.0	2522.0	-20.06	-19.29
2.0	2523.0	7.51	8.78
2.0	2524.0	12.53	13.19
2.0	2525.0	12.99	13.80
2.0	2526.0	2.91	4.25
2.0	2527.0	-21.96	-21.06
2.0	2528.0	8.14	9.38
2.0	2529.0	32.59	34.10
2.0	2530.0	-4.93	-4.21
2.0	2531.0	17.25	18.41
2.0	2532.0	19.99	20.77
2.0	2533.0	-18.30	-17.45
2.0	2534.0	1.48	2.45
2.0	2535.0	24.57	25.20
2.0	2536.0	27.77	28.52
2.0	2537.0	0.32	1.26
2.0	2538.0	22.61	23.43
2.0	2539.0	21.88	22.71
2.0	2540.0	22.12	22.80
2.0	2541.0	15.51	16.27
2.0	2542.0	22.34	23.22
2.0	2543.0	25.41	26.28
2.0	2544.0	23.46	24.10
3.0	2505.0	1.70	2.73
3.0	2506.0	19.97	20.84
3.0	2507.0	22.48	23.31
3.0	2508.0	21.64	22.15
3.0	2509.0	-11.25	-10.28
3.0	2510.0	22.51	23.22
3.0	2511.0	24.94	25.67
3.0	2512.0	-3.37	-2.48
3.0	2513.0	-42.26	-41.46
3.0	2514.0	18.45	19.58
3.0	2515.0	21.99	22.56
3.0	2516.0	32.50	33.69
3.0	2517.0	11.79	12.75
3.0	2518.0	-6.51	-5.63
3.0	2519.0	22.96	23.60
3.0	2520.0	11.86	12.97
3.0	2521.0	-20.37	-19.54
3.0	2522.0	-20.06	-19.29
3.0	2523.0	7.49	8.76
3.0	2524.0	12.53	13.19
3.0	2525.0	12.99	13.80
3.0	2526.0	2.91	4.24
3.0	2527.0	-21.94	-21.04
3.0	2528.0	8.14	9.36
3.0	2529.0	32.65	34.17
3.0	2530.0	-4.97	-4.25
3.0	2531.0	17.31	18.47
3.0	2532.0	19.99	20.77
3.0	2533.0	-18.22	-17.37
3.0	2534.0	1.44	2.42
3.0	2535.0	24.53	25.16
3.0	2536.0	27.73	28.48
3.0	2537.0	0.32	1.26
3.0	2538.0	22.56	23.34
3.0	2539.0	21.82	22.65
3.0	2540.0	22.07	22.76
3.0	2541.0	15.51	16.27
3.0	2542.0	22.30	23.17
3.0	2543.0	25.35	26.21
3.0	2544.0	23.42	24.06
4.0	2505.0	1.67	2.70
4.0	2506.0	19.97	20.84
4.0	2507.0	22.43	23.24
4.0	2508.0	21.58	22.10
4.0	2509.0	-11.17	-10.20
4.0	2510.0	22.45	23.16
4.0	2511.0	24.88	25.61
4.0	2512.0	-3.33	-2.44
4.0	2513.0	-42.23	-41.43
4.0	2514.0	18.45	19.58
4.0	2515.0	21.95	22.52
4.0	2516.0	32.46	33.65
4.0	2517.0	11.71	12.68
4.0	2518.0	-6.57	-5.68
4.0	2519.0	22.92	23.56
4.0	2520.0	11.73	12.83
4.0	2521.0	-20.37	-19.53
4.0	2522.0	-20.06	-19.29
4.0	2523.0	7.47	8.74
4.0	2524.0	12.53	13.19
4.0	2525.0	12.99	13.80
4.0	2526.0	2.92	4.23
4.0	2527.0	-21.92	-21.02
4.0	2528.0	8.13	9.34
4.0	2529.0	32.72	34.24
4.0	2530.0	-5.00	-4.29
4.0	2531.0	17.37	18.53
4.0	2532.0	19.99	20.77
4.0	2533.0	-18.14	-17.28
4.0	2534.0	1.41	2.39
4.0	2535.0	24.49	25.12
