0.0	4372.0	-7.29	-6.30
0.0	4373.0	23.89	25.06
0.0	4374.0	-36.65	-35.55
0.0	4375.0	17.36	18.65
0.0	4376.0	33.11	34.37
0.0	4377.0	27.23	27.84
0.0	4378.0	24.24	25.15
0.0	4379.0	28.00	28.44
0.0	4380.0	-5.32	-4.44
0.0	4381.0	11.02	12.02
0.0	4382.0	-20.96	-20.02
0.0	4383.0	-14.78	-13.85
0.0	4384.0	36.71	37.86
0.0	4385.0	27.22	28.11
0.0	4386.0	-25.69	-24.66
0.0	4387.0	15.40	16.58
0.0	4388.0	-19.19	-18.22
0.0	4389.0	22.43	23.43
0.0	4390.0	2.53	3.89
0.0	4391.0	28.29	29.41
0.0	4392.0	38.94	40.10
0.0	4393.0	18.16	19.05
0.0	4394.0	-20.80	-19.94
0.0	4395.0	-25.47	-24.54
0.0	4396.0	26.97	27.64
0.0	4397.0	43.21	44.14
0.0	4398.0	-3.56	-2.71
0.0	4399.0	-2.82	-1.95
0.0	4400.0	42.79	43.72
0.0	4401.0	-20.45	-19.56
0.0	4402.0	-38.54	-37.49
0.0	4403.0	21.86	22.89
0.0	4404.0	29.49	30.49
0.0	4405.0	16.77	18.06
0.0	4406.0	6.37	7.56
0.0	4407.0	14.93	16.01
0.0	4408.0	40.71	41.70
0.0	4409.0	-4.04	-2.78
0.0	4410.0	23.27	24.27
0.0	4411.0	15.35	16.66
0.0	4412.0	-35.30	-34.14
0.0	4413.0	0.93	1.82
0.0	4414.0	-6.41	-5.54
0.0	4415.0	-15.81	-14.91
0.0	4416.0	24.87	25.89
0.0	4417.0	-25.69	-24.75
0.0	4418.0	-14.92	-13.93
0.0	4419.0	27.97	28.95
0.0	4420.0	13.95	15.07
0.0	4421.0	8.29	9.22
0.0	4422.0	-25.87	-24.89
0.0	4423.0	-41.67	-40.60
0.0	4424.0	17.42	18.78
0.0	4425.0	2.04	3.08
0.0	4426.0	-13.14	-12.19
0.0	4427.0	21.98	23.03
0.0	4428.0	-22.94	-22.04
0.0	4429.0	25.08	26.03
0.0	4430.0	28.67	29.63
0.0	4431.0	33.48	34.45
0.0	4432.0	-4.63	-3.72
0.0	4433.0	-9.04	-8.08
0.0	4434.0	1.43	2.68
0.0	4435.0	24.81	25.85
0.0	4436.0	-14.36	-13.31
