0.0	3301.0	15.76	16.63
0.0	3302.0	17.55	18.44
0.0	3303.0	-4.22	-3.29
0.0	3304.0	25.43	26.24
0.0	3305.0	6.10	6.88
0.0	3306.0	13.34	14.44
0.0	3307.0	10.43	11.36
0.0	3308.0	14.72	15.96
0.0	3309.0	11.09	12.23
0.0	3310.0	6.68	7.54
0.0	3311.0	22.27	23.18
0.0	3312.0	13.70	14.87
0.0	3313.0	6.84	8.08
0.0	3314.0	0.68	1.61
0.0	3315.0	22.71	23.57
0.0	3316.0	6.23	7.25
0.0	3317.0	-34.05	-33.39
0.0	3318.0	17.86	18.73
0.0	3319.0	23.32	24.33
0.0	3320.0	7.71	8.56
0.0	3321.0	10.82	11.77
0.0	3322.0	25.77	26.52
0.0	3323.0	4.94	6.07
0.0	3324.0	-3.79	-2.93
0.0	3325.0	11.88	13.13
0.0	3326.0	21.14	22.12
0.0	3327.0	4.35	5.46
0.0	3328.0	17.21	18.04
0.0	3329.0	14.85	15.98
0.0	3330.0	21.38	22.29
0.0	3331.0	35.20	36.18
0.0	3332.0	22.82	23.72
0.0	3333.0	23.56	24.67
0.0	3334.0	-3.36	-2.58
0.0	3335.0	28.26	29.14
0.0	3336.0	6.49	7.36
0.0	3337.0	7.37	8.19
0.0	3338.0	25.30	26.03
0.0	3339.0	11.97	13.38
0.0	3340.0	11.57	12.70
0.0	3341.0	16.42	17.40
0.0	3342.0	22.64	23.51
0.0	3343.0	12.30	13.31
0.0	3344.0	-4.59	-3.54
0.0	3345.0	24.83	25.62
0.0	3346.0	17.43	18.25
1.0	3301.0	15.76	16.63
1.0	3302.0	17.56	18.44
1.0	3303.0	-4.22	-3.29
1.0	3304.0	25.49	26.30
1.0	3305.0	6.17	6.95
1.0	3306.0	13.43	14.54
1.0	3307.0	10.36	11.30
1.0	3308.0	14.70	15.94
1.0	3309.0	11.12	12.26
1.0	3310.0	6.68	7.54
1.0	3311.0	22.26	23.18
1.0	3312.0	13.75	14.92
1.0	3313.0	6.73	7.98
1.0	3314.0	0.78	1.71
1.0	3315.0	22.71	23.57
1.0	3316.0	6.26	7.29
1.0	3317.0	-34.09	-33.42
1.0	3318.0	17.86	18.73
