0.0	1168.0	14.78	15.67
0.0	1169.0	20.17	21.07
0.0	1170.0	16.81	18.02
0.0	1171.0	9.10	10.20
0.0	1172.0	8.23	9.14
0.0	1173.0	27.99	28.83
0.0	1174.0	13.66	14.76
0.0	1175.0	-19.05	-18.42
0.0	1176.0	34.50	35.30
0.0	1177.0	12.13	13.03
0.0	1178.0	22.19	23.04
0.0	1179.0	20.46	21.36
0.0	1180.0	-1.43	-0.47
0.0	1181.0	17.54	18.24
0.0	1182.0	8.81	9.80
0.0	1183.0	26.88	27.90
0.0	1184.0	28.32	29.10
0.0	1185.0	17.89	18.97
0.0	1186.0	-2.38	-1.72
0.0	1187.0	10.20	11.18
0.0	1188.0	29.42	30.39
0.0	1189.0	-4.18	-3.14
0.0	1190.0	-24.88	-24.21
0.0	1191.0	11.01	11.95
0.0	1192.0	16.93	17.96
0.0	1193.0	8.88	9.61
0.0	1194.0	29.30	30.18
0.0	1195.0	25.58	26.74
0.0	1196.0	-26.68	-25.78
0.0	1197.0	-10.97	-10.24
0.0	1198.0	0.19	1.12
0.0	1199.0	5.39	6.56
0.0	1200.0	7.12	8.17
0.0	1201.0	10.61	11.39
0.0	1202.0	21.20	22.20
0.0	1203.0	14.05	15.15
0.0	1204.0	8.41	9.35
0.0	1205.0	39.51	40.49
0.0	1206.0	20.53	21.85
0.0	1207.0	20.41	21.73
0.0	1208.0	28.30	29.06
0.0	1209.0	12.56	13.55
0.0	1210.0	22.48	23.65
0.0	1211.0	32.82	33.88
0.0	1212.0	7.31	8.16
0.0	1213.0	10.91	11.93
0.0	1214.0	-25.69	-24.98
0.0	1215.0	9.58	10.80
0.0	1216.0	21.53	22.64
0.0	1217.0	-7.65	-6.47
1.0	1168.0	14.74	15.64
1.0	1169.0	20.16	21.06
1.0	1170.0	16.74	17.95
1.0	1171.0	9.09	10.20
1.0	1172.0	8.23	9.14
1.0	1173.0	27.99	28.84
1.0	1174.0	13.61	14.69
1.0	1175.0	-19.11	-18.49
1.0	1176.0	34.43	35.22
1.0	1177.0	12.13	13.04
1.0	1178.0	22.19	23.05
1.0	1179.0	20.46	21.36
1.0	1180.0	-1.43	-0.46
1.0	1181.0	17.54	18.23
1.0	1182.0	8.88	9.87
1.0	1183.0	26.88	27.90
1.0	1184.0	28.32	29.10
1.0	1185.0	17.93	18.99
1.0	1186.0	-2.38	-1.72
1.0	1187.0	10.20	11.18
1.0	1188.0	29.42	30.40
1.0	1189.0	-4.20	-3.08
1.0	1190.0	-24.86	-24.18
1.0	1191.0	11.05	11.99
1.0	1192.0	16.95	17.98
1.0	1193.0	8.88	9.61
1.0	1194.0	29.23	30.12
1.0	1195.0	25.58	26.74
1.0	1196.0	-26.65	-25.74
1.0	1197.0	-11.06	-10.32
1.0	1198.0	0.23	1.16
1.0	1199.0	5.42	6.61
1.0	1200.0	7.16	8.22
1.0	1201.0	10.65	11.43
1.0	1202.0	21.20	22.20
1.0	1203.0	14.01	15.11
1.0	1204.0	8.41	9.35
1.0	1205.0	39.47	40.45
1.0	1206.0	20.52	21.85
1.0	1207.0	20.32	21.64
1.0	1208.0	28.30	29.06
1.0	1209.0	12.48	13.47
1.0	1210.0	22.51	23.66
1.0	1211.0	32.82	33.88
1.0	1212.0	7.32	8.17
1.0	1213.0	10.99	12.01
1.0	1214.0	-25.63	-24.92
1.0	1215.0	9.62	10.84
1.0	1216.0	21.53	22.64
1.0	1217.0	-7.57	-6.41
2.0	1168.0	14.70	15.60
2.0	1169.0	20.15	21.05
2.0	1170.0	16.67	17.88
2.0	1171.0	9.09	10.20
2.0	1172.0	8.23	9.14
2.0	1173.0	27.99	28.84
2.0	1174.0	13.53	14.66
2.0	1175.0	-19.17	-18.56
2.0	1176.0	34.35	35.15
2.0	1177.0	12.13	13.04
2.0	1178.0	22.19	23.05
2.0	1179.0	20.46	21.36
2.0	1180.0	-1.43	-0.47
2.0	1181.0	17.54	18.23
2.0	1182.0	8.95	9.94
2.0	1183.0	26.88	27.90
2.0	1184.0	28.32	29.10
2.0	1185.0	17.96	19.01
2.0	1186.0	-2.39	-1.72
2.0	1187.0	10.20	11.18
2.0	1188.0	29.41	30.40
2.0	1189.0	-4.22	-3.03
2.0	1190.0	-24.83	-24.15
2.0	1191.0	11.08	12.02
2.0	1192.0	16.97	18.00
2.0	1193.0	8.88	9.61
2.0	1194.0	29.16	30.05
2.0	1195.0	25.58	26.74
2.0	1196.0	-26.62	-25.69
2.0	1197.0	-11.14	-10.40
2.0	1198.0	0.26	1.20
2.0	1199.0	5.45	6.65
2.0	1200.0	7.21	8.26
2.0	1201.0	10.69	11.46
2.0	1202.0	21.20	22.20
2.0	1203.0	13.97	15.07
2.0	1204.0	8.41	9.35
2.0	1205.0	39.44	40.42
2.0	1206.0	20.52	21.85
2.0	1207.0	20.23	21.55
2.0	1208.0	28.30	29.06
2.0	1209.0	12.40	13.39
2.0	1210.0	22.54	23.66
2.0	1211.0	32.82	33.88
2.0	1212.0	7.32	8.17
2.0	1213.0	11.07	12.08
2.0	1214.0	-25.63	-24.92
2.0	1215.0	9.66	10.88
2.0	1216.0	21.53	22.64
2.0	1217.0	-7.50	-6.35
3.0	1168.0	14.66	15.56
3.0	1169.0	20.14	21.04
3.0	1170.0	16.60	17.81
3.0	1171.0	9.09	10.20
3.0	1172.0	8.23	9.14
3.0	1173.0	27.99	28.83
3.0	1174.0	13.46	14.62
3.0	1175.0	-19.23	-18.63
3.0	1176.0	34.28	35.08
3.0	1177.0	12.14	13.04
3.0	1178.0	22.19	23.05
3.0	1179.0	20.46	21.36
3.0	1180.0	-1.43	-0.47
3.0	1181.0	17.54	18.23
3.0	1182.0	9.01	10.02
3.0	1183.0	26.88	27.90
3.0	1184.0	28.32	29.10
3.0	1185.0	18.00	19.03
3.0	1186.0	-2.38	-1.72
3.0	1187.0	10.20	11.18
3.0	1188.0	29.42	30.39
3.0	1189.0	-4.23	-2.98
3.0	1190.0	-24.81	-24.12
3.0	1191.0	11.12	12.05
3.0	1192.0	16.99	18.01
3.0	1193.0	8.88	9.61
3.0	1194.0	29.09	29.98
3.0	1195.0	25.58	26.74
3.0	1196.0	-26.58	-25.65
3.0	1197.0	-11.23	-10.48
3.0	1198.0	0.30	1.24
3.0	1199.0	5.48	6.69
3.0	1200.0	7.25	8.31
3.0	1201.0	10.74	11.49
3.0	1202.0	21.20	22.20
3.0	1203.0	13.93	15.03
3.0	1204.0	8.41	9.35
3.0	1205.0	39.40	40.39
3.0	1206.0	20.52	21.84
3.0	1207.0	20.15	21.47
3.0	1208.0	28.30	29.06
3.0	1209.0	12.33	13.31
3.0	1210.0	22.57	23.66
3.0	1211.0	32.82	33.88
3.0	1212.0	7.33	8.18
3.0	1213.0	11.15	12.16
3.0	1214.0	-25.63	-24.92
3.0	1215.0	9.70	10.93
3.0	1216.0	21.53	22.64
3.0	1217.0	-7.43	-6.30
4.0	1168.0	14.63	15.52
4.0	1169.0	20.13	21.03
4.0	1170.0	16.52	17.74
4.0	1171.0	9.09	10.20
4.0	1172.0	8.23	9.14
4.0	1173.0	27.99	28.83
4.0	1174.0	13.38	14.58
4.0	1175.0	-19.30	-18.69
4.0	1176.0	34.21	35.00
4.0	1177.0	12.14	13.05
4.0	1178.0	22.19	23.05
4.0	1179.0	20.46	21.36
4.0	1180.0	-1.43	-0.47
4.0	1181.0	17.54	18.23
4.0	1182.0	9.08	10.09
4.0	1183.0	26.88	27.91
4.0	1184.0	28.32	29.10
4.0	1188.0	29.41	30.39
4.0	1185.0	18.03	19.05
4.0	1186.0	-2.38	-1.72
4.0	1187.0	10.20	11.18
4.0	1218.0	4.14	4.91
4.0	1189.0	-4.24	-2.94
4.0	1190.0	-24.79	-24.09
4.0	1191.0	11.16	12.08
4.0	1192.0	17.01	18.03
4.0	1193.0	8.88	9.61
4.0	1194.0	29.02	29.91
4.0	1195.0	25.58	26.74
4.0	1196.0	-26.55	-25.61
4.0	1197.0	-11.32	-10.57
4.0	1198.0	0.34	1.27
4.0	1199.0	5.51	6.74
4.0	1200.0	7.30	8.35
4.0	1201.0	10.78	11.52
4.0	1202.0	21.20	22.20
4.0	1203.0	13.89	14.99
4.0	1204.0	8.41	9.35
4.0	1205.0	39.37	40.35
4.0	1206.0	20.51	21.84
4.0	1207.0	20.06	21.38
4.0	1208.0	28.30	29.06
4.0	1209.0	12.25	13.24
4.0	1210.0	22.61	23.67
4.0	1211.0	32.82	33.88
4.0	1212.0	7.34	8.19
4.0	1213.0	11.23	12.24
4.0	1214.0	-25.63	-24.92
4.0	1215.0	9.74	10.97
4.0	1216.0	21.53	22.64
4.0	1217.0	-7.35	-6.24
5.0	1168.0	14.59	15.48
5.0	1169.0	20.12	21.02
5.0	1170.0	16.45	17.67
5.0	1171.0	9.09	10.20
5.0	1172.0	8.23	9.14
5.0	1173.0	27.99	28.84
5.0	1174.0	13.32	14.53
5.0	1175.0	-19.37	-18.75
5.0	1176.0	34.13	34.93
5.0	1177.0	12.14	13.05
5.0	1178.0	22.19	23.05
5.0	1179.0	20.45	21.36
5.0	1180.0	-1.43	-0.46
5.0	1181.0	17.53	18.23
5.0	1182.0	9.15	10.16
5.0	1183.0	26.88	27.91
5.0	1184.0	28.32	29.10
5.0	1185.0	18.06	19.07
5.0	1186.0	-2.39	-1.72
5.0	1219.0	35.71	36.38
5.0	1187.0	10.20	11.18
5.0	1218.0	4.14	4.91
5.0	1189.0	-4.24	-2.90
5.0	1190.0	-24.76	-24.05
5.0	1191.0	11.20	12.10
5.0	1192.0	17.03	18.04
5.0	1193.0	8.88	9.61
5.0	1194.0	28.95	29.84
5.0	1188.0	29.41	30.40
5.0	1196.0	-26.52	-25.56
5.0	1197.0	-11.41	-10.65
5.0	1198.0	0.38	1.31
5.0	1199.0	5.54	6.78
5.0	1200.0	7.34	8.40
5.0	1201.0	10.81	11.57
5.0	1202.0	21.20	22.20
5.0	1195.0	25.58	26.74
5.0	1204.0	8.41	9.35
5.0	1205.0	39.34	40.32
5.0	1206.0	20.51	21.84
5.0	1207.0	19.97	21.29
5.0	1208.0	28.30	29.06
5.0	1209.0	12.18	13.16
5.0	1210.0	22.64	23.67
5.0	1211.0	32.82	33.88
5.0	1212.0	7.35	8.20
5.0	1213.0	11.31	12.32
5.0	1203.0	13.85	14.96
5.0	1215.0	9.78	11.01
5.0	1216.0	21.53	22.64
5.0	1217.0	-7.28	-6.18
6.0	1168.0	14.55	15.45
6.0	1169.0	20.11	21.01
6.0	1170.0	16.38	17.60
6.0	1171.0	9.09	10.20
6.0	1172.0	8.23	9.14
6.0	1173.0	27.99	28.84
6.0	1174.0	13.26	14.48
6.0	1175.0	-19.43	-18.80
6.0	1176.0	34.06	34.86
6.0	1177.0	12.14	13.06
6.0	1178.0	22.19	23.05
6.0	1179.0	20.45	21.36
6.0	1180.0	-1.43	-0.46
6.0	1220.0	3.78	4.44
6.0	1181.0	17.53	18.23
6.0	1182.0	9.21	10.24
6.0	1183.0	26.88	27.91
6.0	1184.0	28.31	29.10
6.0	1185.0	18.08	19.09
6.0	1186.0	-2.39	-1.71
6.0	1219.0	35.64	36.31
6.0	1187.0	10.20	11.18
6.0	1218.0	4.14	4.91
6.0	1189.0	-4.24	-2.87
6.0	1190.0	-24.74	-24.02
6.0	1191.0	11.24	12.13
6.0	1192.0	17.05	18.06
6.0	1193.0	8.88	9.61
6.0	1194.0	28.88	29.77
6.0	1188.0	29.41	30.40
6.0	1196.0	-26.48	-25.52
6.0	1197.0	-11.49	-10.73
6.0	1198.0	0.42	1.35
6.0	1199.0	5.57	6.83
6.0	1200.0	7.39	8.44
6.0	1201.0	10.84	11.61
6.0	1202.0	21.20	22.20
6.0	1195.0	25.58	26.74
6.0	1204.0	8.41	9.35
6.0	1205.0	39.30	40.29
6.0	1206.0	20.51	21.84
6.0	1207.0	19.89	21.21
6.0	1208.0	28.30	29.06
6.0	1209.0	12.10	13.09
6.0	1210.0	22.67	23.67
6.0	1211.0	32.81	33.89
6.0	1212.0	7.35	8.20
6.0	1213.0	11.38	12.40
6.0	1203.0	13.82	14.92
6.0	1215.0	9.82	11.05
6.0	1216.0	21.53	22.64
6.0	1217.0	-7.21	-6.11
7.0	1168.0	14.51	15.41
7.0	1169.0	20.10	21.00
7.0	1170.0	16.31	17.53
7.0	1171.0	9.09	10.20
7.0	1172.0	8.23	9.14
7.0	1173.0	27.99	28.84
7.0	1174.0	13.21	14.44
7.0	1175.0	-19.49	-18.85
7.0	1176.0	33.98	34.78
7.0	1177.0	12.15	13.06
7.0	1178.0	22.19	23.05
7.0	1179.0	20.45	21.36
7.0	1180.0	-1.43	-0.46
7.0	1220.0	3.78	4.44
7.0	1181.0	17.53	18.22
7.0	1182.0	9.32	10.32
7.0	1183.0	26.88	27.91
7.0	1184.0	28.31	29.10
7.0	1185.0	18.10	19.12
7.0	1186.0	-2.39	-1.71
7.0	1219.0	35.57	36.24
7.0	1187.0	10.20	11.18
7.0	1218.0	4.14	4.91
7.0	1189.0	-4.24	-2.84
7.0	1190.0	-24.72	-23.99
7.0	1191.0	11.28	12.16
7.0	1192.0	17.07	18.07
7.0	1193.0	8.88	9.61
7.0	1194.0	28.81	29.70
7.0	1188.0	29.41	30.40
7.0	1196.0	-26.43	-25.46
7.0	1197.0	-11.56	-10.79
7.0	1198.0	0.45	1.39
7.0	1199.0	5.60	6.87
7.0	1200.0	7.43	8.49
7.0	1201.0	10.87	11.66
7.0	1202.0	21.20	22.20
7.0	1195.0	25.58	26.74
7.0	1204.0	8.41	9.35
7.0	1205.0	39.27	40.25
7.0	1206.0	20.50	21.83
7.0	1207.0	19.80	21.12
7.0	1208.0	28.30	29.06
7.0	1209.0	12.03	13.01
7.0	1210.0	22.71	23.68
7.0	1211.0	32.81	33.89
7.0	1212.0	7.36	8.21
7.0	1213.0	11.46	12.48
7.0	1203.0	13.78	14.88
7.0	1215.0	9.86	11.09
7.0	1216.0	21.53	22.64
7.0	1217.0	-7.14	-6.05
8.0	1168.0	14.47	15.37
8.0	1169.0	20.09	20.99
8.0	1170.0	16.24	17.45
8.0	1171.0	9.09	10.20
8.0	1172.0	8.23	9.14
8.0	1173.0	28.01	28.86
8.0	1174.0	13.15	14.39
8.0	1175.0	-19.54	-18.91
8.0	1176.0	33.91	34.71
8.0	1177.0	12.15	13.06
8.0	1178.0	22.19	23.05
8.0	1179.0	20.45	21.36
8.0	1180.0	-1.43	-0.46
8.0	1220.0	3.78	4.44
8.0	1181.0	17.53	18.22
8.0	1182.0	9.43	10.41
8.0	1183.0	26.88	27.91
8.0	1184.0	28.31	29.10
8.0	1185.0	18.12	19.14
8.0	1186.0	-2.39	-1.71
8.0	1219.0	35.50	36.18
8.0	1187.0	10.20	11.18
8.0	1218.0	4.14	4.91
8.0	1189.0	-4.22	-2.81
8.0	1190.0	-24.69	-23.96
8.0	1191.0	11.32	12.18
8.0	1192.0	17.09	18.09
8.0	1193.0	8.88	9.61
8.0	1194.0	28.74	29.63
8.0	1188.0	29.41	30.40
8.0	1196.0	-26.37	-25.40
8.0	1197.0	-11.62	-10.85
8.0	1198.0	0.49	1.43
8.0	1199.0	5.63	6.91
8.0	1200.0	7.48	8.53
8.0	1201.0	10.91	11.69
8.0	1202.0	21.20	22.20
8.0	1195.0	25.58	26.74
8.0	1204.0	8.41	9.35
8.0	1205.0	39.23	40.22
8.0	1206.0	20.50	21.83
8.0	1207.0	19.71	21.03
8.0	1208.0	28.30	29.06
8.0	1209.0	11.96	12.93
8.0	1210.0	22.72	23.70
8.0	1211.0	32.81	33.89
8.0	1212.0	7.37	8.22
8.0	1213.0	11.54	12.56
8.0	1203.0	13.74	14.84
8.0	1215.0	9.93	11.14
8.0	1216.0	21.53	22.64
8.0	1217.0	-7.07	-5.99
9.0	1168.0	14.44	15.33
9.0	1169.0	20.08	20.99
9.0	1170.0	16.17	17.38
9.0	1171.0	9.09	10.20
9.0	1172.0	8.23	9.14
9.0	1173.0	28.02	28.87
9.0	1174.0	13.09	14.34
9.0	1175.0	-19.60	-18.96
9.0	1176.0	33.84	34.63
9.0	1177.0	12.15	13.07
9.0	1178.0	22.19	23.05
9.0	1179.0	20.45	21.36
9.0	1180.0	-1.43	-0.46
9.0	1220.0	3.78	4.44
9.0	1181.0	17.53	18.22
9.0	1182.0	9.48	10.46
9.0	1183.0	26.88	27.91
9.0	1184.0	28.31	29.10
9.0	1185.0	18.14	19.16
9.0	1186.0	-2.39	-1.71
9.0	1219.0	35.43	36.11
9.0	1187.0	10.20	11.18
9.0	1218.0	4.14	4.91
9.0	1189.0	-4.20	-2.79
9.0	1190.0	-24.68	-23.95
9.0	1191.0	11.37	12.21
9.0	1192.0	17.11	18.10
9.0	1193.0	8.88	9.61
9.0	1194.0	28.67	29.56
9.0	1188.0	29.41	30.40
9.0	1196.0	-26.31	-25.34
9.0	1197.0	-11.68	-10.91
9.0	1198.0	0.53	1.47
9.0	1199.0	5.66	6.95
9.0	1200.0	7.52	8.58
9.0	1201.0	10.94	11.73
9.0	1202.0	21.20	22.20
9.0	1195.0	25.58	26.74
9.0	1204.0	8.41	9.35
9.0	1205.0	39.20	40.19
9.0	1206.0	20.50	21.83
9.0	1207.0	19.62	20.95
9.0	1208.0	28.30	29.06
9.0	1209.0	11.90	12.85
9.0	1210.0	22.72	23.73
9.0	1211.0	32.81	33.89
9.0	1212.0	7.35	8.25
9.0	1213.0	11.61	12.64
9.0	1203.0	13.70	14.80
9.0	1215.0	10.00	11.19
9.0	1216.0	21.53	22.64
9.0	1217.0	-6.99	-5.92
10.0	1168.0	14.41	15.29
10.0	1169.0	20.07	20.98
10.0	1170.0	16.09	17.31
10.0	1171.0	9.09	10.20
10.0	1172.0	8.23	9.14
10.0	1173.0	28.04	28.90
10.0	1174.0	13.04	14.30
10.0	1175.0	-19.66	-19.01
10.0	1176.0	33.76	34.56
10.0	1177.0	12.15	13.07
10.0	1178.0	22.18	23.05
10.0	1179.0	20.45	21.36
10.0	1180.0	-1.43	-0.46
10.0	1220.0	3.78	4.44
10.0	1181.0	17.52	18.22
10.0	1182.0	9.52	10.53
10.0	1183.0	26.88	27.91
10.0	1184.0	28.31	29.10
10.0	1185.0	18.16	19.19
10.0	1186.0	-2.39	-1.71
10.0	1219.0	35.36	36.04
10.0	1187.0	10.20	11.18
10.0	1218.0	4.13	4.91
10.0	1189.0	-4.17	-2.78
10.0	1190.0	-24.67	-23.93
10.0	1191.0	11.42	12.25
10.0	1192.0	17.13	18.12
10.0	1193.0	8.88	9.61
10.0	1194.0	28.60	29.49
10.0	1188.0	29.41	30.40
10.0	1196.0	-26.25	-25.28
10.0	1197.0	-11.74	-10.97
10.0	1198.0	0.57	1.51
10.0	1199.0	5.69	7.00
10.0	1200.0	7.57	8.63
10.0	1201.0	10.98	11.77
10.0	1202.0	21.20	22.21
10.0	1195.0	25.58	26.75
10.0	1204.0	8.41	9.35
10.0	1205.0	39.16	40.15
10.0	1206.0	20.49	21.82
10.0	1207.0	19.53	20.86
10.0	1208.0	28.29	29.06
10.0	1209.0	11.82	12.77
10.0	1210.0	22.72	23.77
10.0	1211.0	32.81	33.89
10.0	1212.0	7.34	8.28
10.0	1213.0	11.69	12.72
10.0	1203.0	13.66	14.77
10.0	1215.0	10.06	11.24
10.0	1216.0	21.53	22.64
10.0	1217.0	-6.93	-5.86
11.0	1168.0	14.38	15.26
11.0	1169.0	20.06	20.97
11.0	1170.0	16.02	17.24
11.0	1171.0	9.09	10.20
11.0	1172.0	8.23	9.14
11.0	1173.0	28.06	28.92
11.0	1174.0	12.99	14.26
11.0	1175.0	-19.72	-19.07
11.0	1176.0	33.69	34.48
11.0	1177.0	12.16	13.08
11.0	1178.0	22.18	23.05
11.0	1179.0	20.45	21.36
11.0	1180.0	-1.43	-0.46
11.0	1220.0	3.78	4.44
11.0	1181.0	17.52	18.22
11.0	1182.0	9.56	10.59
11.0	1183.0	26.88	27.91
11.0	1184.0	28.31	29.10
11.0	1185.0	18.15	19.26
11.0	1186.0	-2.39	-1.71
11.0	1219.0	35.30	35.98
11.0	1187.0	10.20	11.18
11.0	1218.0	4.13	4.91
11.0	1189.0	-4.14	-2.77
11.0	1190.0	-24.66	-23.92
11.0	1191.0	11.48	12.30
11.0	1192.0	17.15	18.14
11.0	1193.0	8.88	9.61
11.0	1194.0	28.53	29.42
11.0	1188.0	29.41	30.40
11.0	1196.0	-26.19	-25.23
11.0	1197.0	-11.83	-11.04
11.0	1198.0	0.60	1.55
11.0	1199.0	5.72	7.04
11.0	1200.0	7.61	8.67
11.0	1201.0	11.01	11.81
11.0	1202.0	21.20	22.21
