0.0	7205.0	21.55	23.08
0.0	7206.0	-0.57	0.77
0.0	7207.0	7.53	8.66
0.0	7208.0	-1.02	0.13
0.0	7209.0	6.48	7.56
0.0	7210.0	-1.10	-0.06
0.0	7211.0	-25.17	-24.08
0.0	7212.0	-43.49	-42.65
0.0	7213.0	-4.17	-2.75
0.0	7214.0	8.73	10.02
0.0	7215.0	-27.47	-26.84
0.0	7216.0	1.89	3.57
0.0	7217.0	21.96	23.80
0.0	7218.0	6.47	7.64
0.0	7219.0	6.88	8.28
0.0	7220.0	22.81	23.97
0.0	7221.0	6.82	8.05
0.0	7222.0	13.54	14.67
0.0	7223.0	9.49	10.59
0.0	7224.0	-4.79	-3.95
0.0	7225.0	-3.42	-2.22
0.0	7226.0	8.30	9.40
0.0	7227.0	-43.25	-42.37
0.0	7228.0	-9.40	-8.53
0.0	7229.0	-21.08	-20.38
0.0	7230.0	12.00	13.36
0.0	7231.0	22.05	23.97
0.0	7232.0	-17.19	-16.44
0.0	7233.0	13.46	14.90
0.0	7234.0	11.85	13.82
0.0	7235.0	-9.76	-8.82
0.0	7236.0	10.73	12.18
0.0	7237.0	11.00	12.25
0.0	7238.0	24.00	25.16
1.0	7205.0	21.59	23.10
1.0	7206.0	-0.53	0.81
1.0	7207.0	7.53	8.66
1.0	7208.0	-0.97	0.18
1.0	7209.0	6.48	7.56
1.0	7210.0	-1.06	-0.01
1.0	7211.0	-25.09	-24.01
1.0	7212.0	-43.42	-42.59
1.0	7213.0	-4.26	-2.85
1.0	7214.0	8.68	9.97
1.0	7215.0	-27.57	-26.94
1.0	7216.0	1.89	3.56
1.0	7217.0	22.05	23.88
1.0	7218.0	6.55	7.72
1.0	7219.0	6.88	8.28
1.0	7220.0	22.88	24.04
1.0	7221.0	6.92	8.12
1.0	7222.0	13.46	14.58
1.0	7223.0	9.49	10.59
1.0	7224.0	-4.86	-4.02
1.0	7225.0	-3.48	-2.28
1.0	7226.0	8.30	9.40
1.0	7227.0	-43.19	-42.30
1.0	7228.0	-9.47	-8.61
1.0	7229.0	-21.16	-20.46
1.0	7230.0	12.00	13.36
1.0	7231.0	22.04	23.95
1.0	7232.0	-17.16	-16.41
1.0	7233.0	13.46	14.90
1.0	7234.0	11.85	13.82
1.0	7235.0	-9.84	-8.90
1.0	7236.0	10.73	12.18
1.0	7237.0	11.00	12.25
1.0	7238.0	23.93	25.08
2.0	7205.0	21.63	23.11
2.0	7206.0	-0.49	0.86
2.0	7207.0	7.53	8.66
2.0	7208.0	-0.93	0.23
2.0	7209.0	6.48	7.56
2.0	7210.0	-1.01	0.03
2.0	7211.0	-25.02	-23.93
2.0	7212.0	-43.36	-42.53
2.0	7213.0	-4.36	-2.94
2.0	7214.0	8.63	9.92
2.0	7215.0	-27.67	-27.04
2.0	7216.0	1.89	3.56
2.0	7217.0	22.13	23.96
2.0	7218.0	6.63	7.80
2.0	7219.0	6.89	8.28
2.0	7220.0	22.94	24.10
2.0	7221.0	7.00	8.21
2.0	7222.0	13.37	14.50
2.0	7223.0	9.49	10.59
2.0	7224.0	-4.94	-4.10
2.0	7225.0	-3.54	-2.34
2.0	7226.0	8.30	9.40
2.0	7227.0	-43.13	-42.24
2.0	7228.0	-9.55	-8.69
2.0	7229.0	-21.24	-20.54
2.0	7230.0	12.00	13.36
2.0	7231.0	22.03	23.93
2.0	7232.0	-17.12	-16.37
2.0	7233.0	13.46	14.90
2.0	7234.0	11.85	13.82
2.0	7235.0	-9.92	-8.98
2.0	7236.0	10.73	12.18
2.0	7237.0	11.00	12.25
2.0	7238.0	23.86	25.01
3.0	7205.0	21.67	23.13
3.0	7206.0	-0.45	0.90
3.0	7207.0	7.53	8.66
3.0	7208.0	-0.89	0.28
3.0	7209.0	6.48	7.56
3.0	7210.0	-0.97	0.07
3.0	7211.0	-24.94	-23.86
3.0	7212.0	-43.29	-42.46
3.0	7213.0	-4.46	-3.04
3.0	7214.0	8.57	9.86
3.0	7215.0	-27.77	-27.13
3.0	7216.0	1.89	3.56
3.0	7217.0	22.21	24.04
3.0	7218.0	6.71	7.88
3.0	7219.0	6.89	8.27
3.0	7220.0	23.01	24.17
3.0	7221.0	7.07	8.30
3.0	7222.0	13.28	14.41
3.0	7223.0	9.49	10.59
3.0	7224.0	-5.01	-4.17
3.0	7225.0	-3.60	-2.40
3.0	7226.0	8.30	9.40
3.0	7227.0	-43.06	-42.17
3.0	7228.0	-9.63	-8.76
3.0	7229.0	-21.32	-20.62
3.0	7230.0	12.00	13.36
3.0	7231.0	22.02	23.91
3.0	7232.0	-17.09	-16.34
3.0	7233.0	13.46	14.90
3.0	7234.0	11.86	13.82
3.0	7235.0	-10.00	-9.06
3.0	7239.0	-28.42	-27.61
3.0	7236.0	10.73	12.18
3.0	7237.0	11.00	12.25
3.0	7238.0	23.79	24.93
4.0	7205.0	21.71	23.14
4.0	7206.0	-0.41	0.94
4.0	7207.0	7.52	8.65
4.0	7208.0	-0.84	0.32
4.0	7209.0	6.48	7.56
4.0	7210.0	-0.92	0.12
4.0	7211.0	-24.87	-23.78
4.0	7212.0	-43.23	-42.40
4.0	7213.0	-4.55	-3.14
4.0	7214.0	8.52	9.81
4.0	7215.0	-27.86	-27.23
4.0	7216.0	1.89	3.55
4.0	7217.0	22.29	24.12
4.0	7218.0	6.79	7.96
4.0	7219.0	6.89	8.27
4.0	7220.0	23.07	24.23
4.0	7221.0	7.14	8.40
4.0	7222.0	13.19	14.33
4.0	7237.0	11.00	12.25
4.0	7224.0	-5.09	-4.25
4.0	7225.0	-3.66	-2.46
4.0	7226.0	8.30	9.40
4.0	7227.0	-43.00	-42.11
4.0	7228.0	-9.71	-8.84
4.0	7229.0	-21.40	-20.70
4.0	7230.0	12.00	13.36
4.0	7231.0	22.01	23.89
4.0	7232.0	-17.05	-16.31
4.0	7233.0	13.46	14.90
4.0	7234.0	11.86	13.82
4.0	7235.0	-10.08	-9.14
4.0	7239.0	-28.34	-27.53
4.0	7236.0	10.73	12.18
4.0	7223.0	9.49	10.59
4.0	7238.0	23.72	24.86
4.0	7240.0	28.78	29.97
5.0	7205.0	21.78	23.18
5.0	7206.0	-0.37	0.98
5.0	7207.0	7.52	8.65
5.0	7208.0	-0.80	0.37
5.0	7209.0	6.48	7.56
5.0	7210.0	-0.88	0.16
5.0	7211.0	-24.79	-23.71
5.0	7212.0	-43.17	-42.33
5.0	7213.0	-4.65	-3.23
5.0	7214.0	8.47	9.75
5.0	7215.0	-27.96	-27.33
